Dataset,GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display,Numeric,Low,High,Comments
CYCU,WHS3_56,PUBLISHED,2009,EUR,WB_LI,TJK,0,,,,
CYCU,WHS3_50,PUBLISHED,2009,EUR,WB_UMI,ROU,0,,,,
CYCU,WHS3_50,PUBLISHED,2011,AFR,,ZAF,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2011,AMR,,HND,143.00,143,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,AMR,WB_UMI,GRD,2,2,,,
CYCU,WHS3_62,PUBLISHED,2009,EUR,WB_HI,PRT,3,,,,
CYCU,WHS3_41,PUBLISHED,2009,WPR,WB_LMI,MHL,0,,,,
CYCU,WHS3_49,PUBLISHED,2012,EMR,,PAK,73.00,73,,,
CYCU,WHS3_49,PUBLISHED,2012,AFR,,NGA,130.00,130,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,GBR,846,,,,
CYCU,WHS3_56,PUBLISHED,2011,EUR,,TUR,0.00,0,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,NLD,6202,,,,
CYCU,WHS3_48,PUBLISHED,2011,AMR,,BRA,267045,,,,
CYCU,WHS3_62,PUBLISHED,2009,EMR,WB_HI,BHR,3,,,,
CYCU,WHS3_57,PUBLISHED,2011,AFR,,KEN,610.00,610,,,
CYCU,WHS3_41,PUBLISHED,2010,AFR,,GIN,0,0,,,
CYCU,WHS3_46,PUBLISHED,2011,EUR,,MLT,0.00,0,,,
CYCU,WHS3_42,PUBLISHED,2011,EUR,,CZE,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2011,EUR,WB_HI,MCO,0,0,,,
CYCU,WHS3_55,PUBLISHED,2010,WPR,,JPN,0,0,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LI,KEN,1,1,,,
CYCU,WHS3_45,PUBLISHED,2011,AMR,WB_UMI,PAN,2,2,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,CMR,240,240,,,
CYCU,WHS3_50,PUBLISHED,2009,WPR,WB_HI,SGP,0,,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AFR,WB_LI,GHA,14892,14892,,,
CYCU,WHS3_45,PUBLISHED,2009,SEAR,WB_LMI,IND,133717,133717,,,
CYCU,WHS3_48,PUBLISHED,2011,AMR,,HTI,32048,,,,
CYCU,WHS3_43,PUBLISHED,2011,EMR,,MAR,35.00,35,,,
CYCU,WHS3_51,PUBLISHED,2010,WPR,WB_LI,VNM,7,,,,
CYCU,WHS3_56,PUBLISHED,2009,AFR,WB_LI,ZMB,0,,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,AFR,WB_LI,UGA,46306,46306,,,
CYCU,WHS3_57,PUBLISHED,2009,AMR,WB_UMI,CHL,0,,,,
CYCU,WHS3_56,PUBLISHED,2010,EUR,,MNE,0,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AMR,WB_UMI,MEX,19570,19570,,,
CYCU,WHS3_57,PUBLISHED,2011,AFR,,AGO,24.00,24,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EMR,WB_LMI,DJI,4172,4172,,,
CYCU,WHS3_56,PUBLISHED,2011,WPR,,PLW,0.00,0,,,
CYCU,WHS3_43,PUBLISHED,2011,EUR,,SRB,25.00,25,,,
CYCU,WHS3_48,PUBLISHED,2010,EMR,,IRN,1847,,,,
CYCU,WHS3_57,PUBLISHED,2010,AFR,,SYC,0,0,,,
CYCU,WHS3_57,PUBLISHED,2009,EUR,WB_HI,IRL,23,,,,
CYCU,WHS3_46,PUBLISHED,2009,EUR,WB_LI,KGZ,0,,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,FRA,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2010,WPR,,SLB,0,0,,,
CYCU,WHS3_57,PUBLISHED,2010,WPR,,PLW,0,0,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,AUT,183,,,,
CYCU,WHS3_56,PUBLISHED,2009,WPR,WB_UMI,PLW,0,,,,
CYCU,WHS3_41,PUBLISHED,2010,AMR,,GUY,0,0,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,NOR,12,12,,,
CYCU,WHS3_48,PUBLISHED,2010,EMR,,SSD,900283,,,,
CYCU,WHS3_46,PUBLISHED,2010,AFR,,LSO,0,0,,,
CYCU,WHS3_43,PUBLISHED,2009,AFR,WB_UMI,BWA,0,,,,
CYCU,WHS3_41,PUBLISHED,2009,AFR,WB_LI,SEN,0,,,,
CYCU,WHS3_49,PUBLISHED,2010,EUR,WB_LMI,TKM,3,,,,
CYCU,WHS3_50,PUBLISHED,2010,AFR,,GNB,0,0,,,
CYCU,WHS3_56,PUBLISHED,2011,AFR,,CIV,3.00,3,,,
CYCU,WHS3_56,PUBLISHED,2011,AMR,,NIC,0.00,0,,,
CYCU,WHS3_48,PUBLISHED,2010,AMR,,BHS,0,,,,
CYCU,WHS3_57,PUBLISHED,2010,EUR,,MKD,3,3,,,
CYCU,WHS3_41,PUBLISHED,2011,EMR,,KWT,0.00,0,,,
CYCU,WHS3_50,PUBLISHED,2011,AMR,,CAN,2.00,2,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LI,GNB,0,0,,,
CYCU,WHS3_41,PUBLISHED,2009,AMR,WB_LMI,GTM,0,,,,
CYCU,WHS3_43,PUBLISHED,2009,AMR,WB_UMI,PER,254,,,,
CYCU,WHS3_62,PUBLISHED,2011,EUR,,EST,7.00,7,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,NOR,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,KEN,95,95,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AFR,WB_LI,TGO,2986,2986,,,
CYCU,WHS3_55,PUBLISHED,2009,EUR,WB_LMI,ALB,0,,,,
CYCU,WHS3_43,PUBLISHED,2010,EMR,,SDN,209,209,,,
CYCU,WHS3_53,PUBLISHED,2010,AMR,,CUB,1,1,,,
CYCU,WHS3_41,PUBLISHED,2009,WPR,,NIU,0,,,,
CYCU,WHS3_49,PUBLISHED,2011,AMR,WB_HI,ATG,0,0,,,
CYCU,WHS3_49,PUBLISHED,2012,AFR,,CIV,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2011,WPR,WB_LI,KHM,0,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,WPR,WB_LMI,SLB,398,398,,,
CYCU,WHS3_42,PUBLISHED,2010,EUR,,BGR,0,0,,,
CYCU,WHS3_57,PUBLISHED,2010,AFR,,CAF,15,15,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,AMR,WB_HI,BHS,41,41,,,
CYCU,WHS3_45,PUBLISHED,2009,AMR,WB_HI,BRB,0,0,,,
CYCU,WHS3_62,PUBLISHED,2009,AFR,WB_LI,ETH,1176,,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,ETH,154694,154694,,,
CYCU,WHS3_62,PUBLISHED,2011,AMR,,URY,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2012,AMR,,URY,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AMR,WB_UMI,VCT,0,,,,
CYCU,WHS3_43,PUBLISHED,2010,EUR,,TUR,48,48,,,
CYCU,WHS3_53,PUBLISHED,2009,AMR,WB_UMI,KNA,0,,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,GNB,2183,2183,,,
CYCU,WHS3_46,PUBLISHED,2011,EUR,,TKM,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2010,EMR,,LBN,12,12,,,
CYCU,WHS3_55,PUBLISHED,2011,WPR,,AUS,0.00,0,,,
CYCU,WHS3_57,PUBLISHED,2009,EUR,WB_UMI,ROU,343,,,,
CYCU,WHS3_57,PUBLISHED,2010,EMR,,QAT,23,23,,,
CYCU,WHS3_56,PUBLISHED,2011,EMR,,SSD,45.00,45,,,
CYCU,WHS3_62,PUBLISHED,2011,EMR,,SAU,362.00,362,,,
CYCU,WHS3_50,PUBLISHED,2009,SEAR,WB_LMI,BTN,0,,,,
CYCU,WHS3_55,PUBLISHED,2009,EMR,WB_UMI,LBN,0,,,,
CYCU,WHS3_41,PUBLISHED,2010,EMR,,IRQ,2,2,,,
CYCU,WHS3_56,PUBLISHED,2010,WPR,,LAO,7,7,,,
CYCU,WHS3_42,PUBLISHED,2009,AFR,WB_LI,GNB,0,,,,
CYCU,WHS3_46,PUBLISHED,2011,AFR,,ZMB,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2012,AMR,,GUY,0.00,0,,,
CYCU,WHS3_47,PUBLISHED,2011,AFR,,NGA,1117,1117,,,Number of cases reported up to 27 November 2011.
CYCU,WHS3_56,PUBLISHED,2010,AFR,,BEN,3,3,,,
CYCU,WHS3_57,PUBLISHED,2009,AMR,WB_UMI,ARG,4,,,,
CYCU,WHS3_62,PUBLISHED,2011,EUR,,UZB,476.00,476,,,
CYCU,WHS3_45,PUBLISHED,2009,WPR,,TUV,0,0,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_UMI,BGR,0,,,,
CYCU,WHS3_56,PUBLISHED,2010,EUR,,MDA,0,0,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,NAM,3138,3138,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LMI,AGO,44655,44655,,,
CYCU,WHS3_56,PUBLISHED,2011,AMR,,ATG,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2010,EMR,,OMN,3,3,,,
CYCU,WHS3_50,PUBLISHED,2010,AMR,,ECU,0,0,,,
CYCU,WHS3_57,PUBLISHED,2011,AFR,,SYC,0.00,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,SEAR,WB_LMI,IND,1323949,1323949,,,
CYCU,WHS3_57,PUBLISHED,2011,EUR,,UKR,3667.00,3667,,,
CYCU,WHS3_56,PUBLISHED,2009,EUR,WB_HI,HUN,0,,,,
CYCU,WHS3_53,PUBLISHED,2011,AMR,,SLV,632.00,632,,,
CYCU,WHS3_48,PUBLISHED,2011,AFR,,CPV,36,,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_UMI,ZAF,1,,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_LI,TJK,0,,,,
CYCU,WHS3_56,PUBLISHED,2009,EUR,WB_UMI,MKD,0,,,,
CYCU,WHS3_62,PUBLISHED,2009,EMR,WB_LMI,IRN,262,,,,
CYCU,WHS3_62,PUBLISHED,2009,EUR,WB_UMI,BLR,0,,,,
CYCU,WHS3_50,PUBLISHED,2009,EUR,WB_HI,SVN,0,,,,
CYCU,WHS3_55,PUBLISHED,2009,AFR,WB_LI,LBR,0,,,,
CYCU,WHS3_47,PUBLISHED,2009,AFR,WB_LI,GIN,81,,,,
CYCU,WHS3_40,PUBLISHED,2009,AFR,WB_LI,ZWE,68153,,,,
CYCU,WHS3_62,PUBLISHED,2011,AFR,,GAB,2.00,2,,,
CYCU,WHS3_56,PUBLISHED,2010,AFR,,NAM,10,10,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AMR,WB_UMI,BRA,75040,75040,,,
CYCU,WHS3_41,PUBLISHED,2011,EUR,,CYP,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2011,WPR,,NIU,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2010,WPR,,VUT,0,0,,,
CYCU,WHS3_53,PUBLISHED,2009,AFR,WB_UMI,MUS,1,,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,AMR,WB_UMI,KNA,1,1,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,EUR,WB_HI,AUT,400,400,,,
CYCU,WHS3_43,PUBLISHED,2011,EUR,,RUS,4733.00,4733,,,
CYCU,WHS3_42,PUBLISHED,2009,AFR,WB_LI,BDI,0,,,,
CYCU,WHS3_50,PUBLISHED,2011,AMR,,GUY,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_HI,GNQ,2,,,,
CYCU,WHS3_43,PUBLISHED,2010,AMR,,KNA,0,0,,,
CYCU,WHS3_55,PUBLISHED,2011,SEAR,,LKA,3.00,3,,,
CYCU,WHS3_41,PUBLISHED,2009,WPR,WB_HI,KOR,0,,,,
CYCU,WHS3_41,PUBLISHED,2010,AFR,,ERI,3,3,,,
CYCU,WHS3_49,PUBLISHED,2012,AMR,,HTI,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2011,EUR,,GRC,1.00,1,,,
CYCU,WHS3_43,PUBLISHED,2010,WPR,,SLB,0,0,,,
CYCU,WHS3_46,PUBLISHED,2011,EUR,,ITA,58.00,58,,,
CYCU,WHS3_50,PUBLISHED,2010,EUR,,HUN,0,0,,,
CYCU,WHS3_45,PUBLISHED,2011,WPR,WB_LI,VNM,748,748,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LI,TGO,0,0,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,UGA,1313,1313,,,
CYCU,WHS3_45,PUBLISHED,2010,EMR,WB_UMI,LBN,0,0,,,
CYCU,WHS3_41,PUBLISHED,2011,AMR,,BRB,0.00,0,,,
CYCU,WHS3_48,PUBLISHED,2009,AFR,,RWA,698745,,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_UMI,BWA,0,0,,,
CYCU,WHS3_56,PUBLISHED,2010,AMR,,ATG,0,0,,,
CYCU,WHS3_41,PUBLISHED,2010,EUR,,AZE,0,0,,,
CYCU,WHS3_45,PUBLISHED,2009,EMR,WB_HI,QAT,46,46,,,
CYCU,WHS3_56,PUBLISHED,2010,WPR,,PHL,126,126,,,
CYCU,WHS3_48,PUBLISHED,2010,AMR,,DOM,3414,,,,
CYCU,WHS3_40,PUBLISHED,2009,AFR,WB_UMI,BWA,15,,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,EST,13,13,,,
CYCU,WHS3_43,PUBLISHED,2010,WPR,,PHL,62,62,,,
CYCU,WHS3_55,PUBLISHED,2010,AMR,,SLV,0,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,SEAR,WB_LMI,BTN,1125,1125,,,
CYCU,WHS3_46,PUBLISHED,2011,AFR,,DZA,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_UMI,DZA,0,0,,,
CYCU,WHS3_41,PUBLISHED,2011,AMR,,TTO,0.00,0,,,
CYCU,WHS3_50,PUBLISHED,2009,EUR,WB_LI,UZB,0,,,,
CYCU,WHS3_57,PUBLISHED,2009,EUR,WB_HI,CYP,0,,,,
CYCU,WHS3_56,PUBLISHED,2010,EMR,,SAU,4,4,,,
CYCU,WHS3_46,PUBLISHED,2011,AFR,,LSO,0.00,0,,,
CYCU,WHS3_48,PUBLISHED,2009,AFR,,SWZ,106,,,,
CYCU,WHS3_46,PUBLISHED,2010,AMR,,BOL,0,0,,,
CYCU,WHS3_40,PUBLISHED,2009,EUR,WB_HI,FRA,1,,,,
CYCU,WHS3_50,PUBLISHED,2011,AFR,,SYC,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2011,EMR,,PAK,4386.00,4386,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,DNK,83,,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LMI,CIV,36,36,,,
CYCU,WHS3_57,PUBLISHED,2011,AMR,,PAN,0.00,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EMR,WB_LMI,JOR,338,338,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EMR,WB_HI,OMN,332,332,,,
CYCU,WHS3_55,PUBLISHED,2011,WPR,,JPN,1.00,1,,,
CYCU,WHS3_48,PUBLISHED,2009,AFR,,GMB,50378,,,,
CYCU,WHS3_53,PUBLISHED,2009,AMR,WB_UMI,ARG,5913,,,,
CYCU,WHS3_55,PUBLISHED,2009,EUR,WB_UMI,POL,1,,,,
CYCU,WHS3_42,PUBLISHED,2010,EUR,,LVA,0,0,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,ISL,2,2,,,
CYCU,WHS3_56,PUBLISHED,2011,AFR,,CPV,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2011,SEAR,,MDV,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2010,EMR,,DJI,0,0,,,
CYCU,WHS3_45,PUBLISHED,2011,AMR,WB_LMI,ECU,112,112,,,
CYCU,WHS3_50,PUBLISHED,2010,EUR,,ISL,0,0,,,
CYCU,WHS3_42,PUBLISHED,2009,AFR,WB_UMI,SYC,0,,,,
CYCU,WHS3_46,PUBLISHED,2010,EMR,,MAR,20,20,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EMR,WB_LMI,TUN,2368,2368,,,
CYCU,WHS3_45,PUBLISHED,2010,WPR,WB_UMI,PLW,3,3,,,
CYCU,WHS3_48,PUBLISHED,2011,AFR,,SLE,638859,,,,
CYCU,WHS3_46,PUBLISHED,2010,EUR,,BEL,0,0,,,
CYCU,WHS3_42,PUBLISHED,2010,EMR,,AFG,0,0,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,ZWE,9696,9696,,,
CYCU,WHS3_41,PUBLISHED,2010,SEAR,,THA,65,65,,,
CYCU,WHS3_50,PUBLISHED,2010,EUR,,SWE,0,0,,,
CYCU,WHS3_53,PUBLISHED,2010,WPR,,AUS,89,89,,,
CYCU,WHS3_53,PUBLISHED,2010,AMR,,BLZ,0,0,,,
CYCU,WHS3_57,PUBLISHED,2010,SEAR,,THA,388,388,,,
CYCU,WHS3_45,PUBLISHED,2009,AFR,WB_LMI,COG,145,145,,,
CYCU,WHS3_57,PUBLISHED,2009,WPR,,NRU,0,,,,
CYCU,WHS3_52,PUBLISHED,2011,WPR,,VUT,0,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_LMI,CPV,0,,,,
CYCU,WHS3_43,PUBLISHED,2011,EUR,,ESP,3088.00,3088,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,LVA,3,3,,,
CYCU,WHS3_53,PUBLISHED,2009,WPR,,TUV,0,,,,
CYCU,WHS3_56,PUBLISHED,2011,AMR,,HND,2.00,2,,,
CYCU,WHS3_55,PUBLISHED,2009,EMR,WB_LMI,TUN,2,,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,WPR,WB_HI,BRN,213,213,,,
CYCU,WHS3_41,PUBLISHED,2011,EMR,,OMN,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2009,AFR,WB_LI,LBR,0,,,,
CYCU,WHS3_41,PUBLISHED,2011,EUR,,MDA,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2010,WPR,,KIR,0,0,,,
CYCU,WHS3_43,PUBLISHED,2011,AFR,,MUS,0.00,0,,,
CYCU,WHS3_50,PUBLISHED,2009,EUR,WB_UMI,LVA,0,,,,
CYCU,WHS3_57,PUBLISHED,2009,EUR,WB_HI,SVN,0,,,,
CYCU,WHS3_41,PUBLISHED,2009,AFR,WB_LI,NER,0,,,,
CYCU,WHS3_57,PUBLISHED,2011,AMR,,VEN,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2011,EUR,,KGZ,0.00,0,,,
CYCU,WHS3_42,PUBLISHED,2011,WPR,,KIR,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2011,WPR,WB_UMI,PLW,0,0,,,
CYCU,WHS3_45,PUBLISHED,2009,AMR,WB_LMI,PRY,404,404,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_HI,CHE,0,,,,
CYCU,WHS3_57,PUBLISHED,2011,EUR,,NLD,2.00,2,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EUR,WB_HI,ISR,347,347,,,
CYCU,WHS3_62,PUBLISHED,2011,EMR,,LBN,9.00,9,,,
CYCU,WHS3_41,PUBLISHED,2011,EUR,,ISL,0.00,0,,,
CYCU,WHS3_45,PUBLISHED,2010,EUR,WB_HI,SVK,0,0,,,
CYCU,WHS3_62,PUBLISHED,2010,EMR,,KWT,13,13,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AFR,WB_LI,NER,9904,9904,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AMR,WB_HI,ATG,3,3,,,
CYCU,WHS3_57,PUBLISHED,2010,AMR,,CUB,0,0,,,
CYCU,WHS3_50,PUBLISHED,2011,AMR,,CHL,0.00,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EUR,WB_LMI,ALB,435,435,,,
CYCU,WHS3_55,PUBLISHED,2011,EUR,,FRA,0.00,0,,,
CYCU,WHS3_45,PUBLISHED,2010,EMR,WB_LI,SOM,47,47,,,
CYCU,WHS3_50,PUBLISHED,2009,AFR,WB_LI,TCD,3,,,,
CYCU,WHS3_43,PUBLISHED,2011,AMR,,PRY,11.00,11,,,
CYCU,WHS3_45,PUBLISHED,2011,AFR,WB_LI,MDG,1577,1577,,,
CYCU,WHS3_43,PUBLISHED,2011,SEAR,,BTN,0.00,0,,,
CYCU,WHS3_42,PUBLISHED,2009,EUR,WB_UMI,LTU,0,,,,
CYCU,WHS3_41,PUBLISHED,2011,AFR,,AGO,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2009,AFR,WB_LI,ERI,82,,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,AMR,WB_UMI,SUR,124,124,,,
CYCU,WHS3_41,PUBLISHED,2010,AMR,,URY,0,0,,,
CYCU,WHS3_53,PUBLISHED,2011,AMR,,ECU,733.00,733,,,
CYCU,WHS3_41,PUBLISHED,2010,EUR,,SVN,0,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,WPR,WB_LMI,KIR,343,343,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,KEN,99272,99272,,,
CYCU,WHS3_48,PUBLISHED,2010,AFR,,CIV,62726,,,,
CYCU,WHS3_42,PUBLISHED,2009,SEAR,WB_LMI,MDV,0,,,,
CYCU,WHS3_55,PUBLISHED,2010,EMR,,BHR,0,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,AFR,WB_LI,ZWE,38404,38404,,,
CYCU,WHS3_56,PUBLISHED,2010,AMR,,HND,1,1,,,
CYCU,WHS3_45,PUBLISHED,2009,SEAR,WB_LMI,THA,300,300,,,
CYCU,WHS3_42,PUBLISHED,2011,AFR,,SYC,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2009,EUR,WB_HI,MLT,0,,,,
CYCU,WHS3_57,PUBLISHED,2009,EMR,WB_HI,OMN,19,,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,BWA,853,853,,,
CYCU,WHS3_55,PUBLISHED,2009,SEAR,WB_LMI,LKA,3,,,,
CYCU,WHS3_57,PUBLISHED,2011,EMR,,MAR,8.00,8,,,
CYCU,WHS3_55,PUBLISHED,2011,SEAR,,PRK,0.00,0,,,
CYCU,WHS3_50,PUBLISHED,2011,EUR,,BLR,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2010,EUR,,GEO,7,7,,,
CYCU,WHS3_46,PUBLISHED,2009,WPR,WB_LI,VNM,247,,,,
CYCU,WHS3_46,PUBLISHED,2009,WPR,WB_LMI,PNG,125,,,,
CYCU,WHS3_57,PUBLISHED,2010,SEAR,,BTN,87,87,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EUR,WB_HI,FRA,2890,2890,,,
CYCU,WHS3_50,PUBLISHED,2009,AFR,WB_LMI,CIV,22,,,,
CYCU,WHS3_50,PUBLISHED,2011,EUR,,AND,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2010,EUR,,POL,13,13,,,
CYCU,WHS3_55,PUBLISHED,2011,EUR,,SMR,0.00,0,,,
CYCU,WHS3_45,PUBLISHED,2011,AMR,WB_UMI,BRA,33955,33955,,,
CYCU,WHS3_57,PUBLISHED,2011,EUR,,AUT,2.00,2,,,
CYCU,WHS3_56,PUBLISHED,2010,EUR,,ISR,0,0,,,
CYCU,WHS3_41,PUBLISHED,2011,WPR,,VUT,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2009,WPR,WB_LMI,FSM,0,,,,
CYCU,WHS3_55,PUBLISHED,2010,AMR,,URY,0,0,,,
CYCU,WHS3_56,PUBLISHED,2009,EUR,WB_HI,GBR,0,,,,
CYCU,WHS3_49,PUBLISHED,2011,EUR,WB_HI,MLT,0,0,,,
CYCU,WHS3_62,PUBLISHED,2011,AFR,,TCD,8650.00,8650,,,
CYCU,WHS3_40,PUBLISHED,2011,AFR,,MRT,46.00,46,,,
CYCU,WHS3_48,PUBLISHED,2010,SEAR,,IDN,229819,,,,
CYCU,WHS3_41,PUBLISHED,2011,EUR,,ROU,0.00,0,,,
CYCU,WHS3_57,PUBLISHED,2009,EUR,WB_UMI,KAZ,622,,,,
CYCU,WHS3_45,PUBLISHED,2010,EUR,WB_HI,AND,0,0,,,
CYCU,WHS3_43,PUBLISHED,2009,WPR,WB_HI,BRN,0,,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_HI,HRV,0,,,,
CYCU,WHS3_62,PUBLISHED,2010,WPR,,MYS,73,73,,,
CYCU,WHS3_43,PUBLISHED,2011,WPR,,LAO,38.00,38,,,
CYCU,WHS3_56,PUBLISHED,2010,WPR,,COK,0,0,,,
CYCU,WHS3_62,PUBLISHED,2009,EMR,WB_LMI,EGY,608,,,,
CYCU,WHS3_42,PUBLISHED,2009,WPR,WB_UMI,FJI,0,,,,
CYCU,WHS3_43,PUBLISHED,2009,AMR,WB_UMI,COL,407,,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,EUR,WB_LMI,AZE,6527,6527,,,
CYCU,WHS3_40,PUBLISHED,2011,AFR,,ZWE,1220.00,1220,,,
CYCU,WHS3_53,PUBLISHED,2011,AMR,,PER,0.00,0,,,
CYCU,WHS3_45,PUBLISHED,2010,WPR,,NIU,0,0,,,
CYCU,WHS3_56,PUBLISHED,2010,AMR,,BRB,0,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_UMI,GAB,5,,,,
CYCU,WHS3_55,PUBLISHED,2011,EUR,,ITA,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2009,AMR,WB_UMI,LCA,0,,,,
CYCU,WHS3_41,PUBLISHED,2010,AMR,,JAM,0,0,,,
CYCU,WHS3_62,PUBLISHED,2009,EUR,WB_HI,DEU,574,,,,
CYCU,WHS3_57,PUBLISHED,2010,EUR,,UZB,1,1,,,
CYCU,WHS3_41,PUBLISHED,2010,EUR,,AND,0,0,,,
CYCU,WHS3_41,PUBLISHED,2010,EUR,,HUN,0,0,,,
CYCU,WHS3_55,PUBLISHED,2010,EUR,,TUR,0,0,,,
CYCU,WHS3_56,PUBLISHED,2009,WPR,WB_LMI,WSM,0,,,,
CYCU,WHS3_43,PUBLISHED,2010,SEAR,,PRK,80,80,,,
CYCU,WHS3_48,PUBLISHED,2009,WPR,,MYS,6426,,,,
CYCU,WHS3_46,PUBLISHED,2010,WPR,,AUS,2,2,,,
CYCU,WHS3_45,PUBLISHED,2009,WPR,WB_LMI,WSM,5,5,,,
CYCU,WHS3_45,PUBLISHED,2009,AFR,WB_LI,MOZ,1191,1191,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AFR,WB_UMI,NAM,11980,11980,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,SLE,12859,12859,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EUR,WB_HI,DEU,3659,3659,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,ZMB,44154,44154,,,
CYCU,WHS3_62,PUBLISHED,2009,EMR,WB_UMI,LBY,329,,,,
